zone,valid_pt,t2m_c,ssrd_wm2,wind100,Date
NP15,2025-05-24 09:00:00,18.090279531852104,457.5089511438304,0.2355474981142001,2025-05-24
NP15,2025-05-24 10:00:00,20.1538696703114,645.8961857924879,0.5051635171265902,2025-05-24
NP15,2025-05-24 11:00:00,21.99129670561979,803.7853259776512,0.8847453920406703,2025-05-24
NP15,2025-05-24 12:00:00,23.58713792647967,917.4967228468446,1.2887789002494463,2025-05-24
NP15,2025-05-24 13:00:00,24.852745331860547,973.7315431981638,1.7235265375455855,2025-05-24
NP15,2025-05-24 14:00:00,25.71665648948141,961.86448300694,2.1288752529917407,2025-05-24
NP15,2025-05-24 15:00:00,26.17114578603656,889.4250574669945,2.561987297670207,2025-05-24
NP15,2025-05-24 16:00:00,26.25938438862937,785.0925166819762,2.924803475467117,2025-05-24
NP15,2025-05-24 17:00:00,25.928184747125897,644.9503118372191,3.2967242284385407,2025-05-24
NP15,2025-05-24 18:00:00,24.94556651817811,461.9418598065412,3.5678497493727206,2025-05-24
NP15,2025-05-24 19:00:00,23.3249524241266,272.33959174083856,3.520834381090815,2025-05-24
NP15,2025-05-24 20:00:00,20.54619408913584,95.15830557393944,3.324293521106805,2025-05-24
NP15,2025-05-24 21:00:00,18.134252453487647,3.262557093342766,3.137711907406852,2025-05-24
NP15,2025-05-24 22:00:00,16.501151971161903,0.0,2.847063822202992,2025-05-24
NP15,2025-05-24 23:00:00,15.169046665878229,0.0,2.427184005452985,2025-05-24
NP15,2025-05-25 00:00:00,14.097247898817956,0.0,2.1757903708204176,2025-05-25
NP15,2025-05-25 01:00:00,13.233497352707388,0.0,1.979338364967748,2025-05-25
NP15,2025-05-25 02:00:00,12.47086507385842,0.0,1.7717035974499495,2025-05-25
NP15,2025-05-25 03:00:00,11.79581812135973,0.0,1.689265870653998,2025-05-25
NP15,2025-05-25 04:00:00,11.178587344496124,0.0,1.5594965804754668,2025-05-25
NP15,2025-05-25 05:00:00,10.6244455331871,0.0,1.4438889437216578,2025-05-25
NP15,2025-05-25 06:00:00,10.229996720184545,1.3186070664413274,1.417708530359974,2025-05-25
NP15,2025-05-25 07:00:00,12.08897098745524,80.05482877857466,1.3874277099680832,2025-05-25
NP15,2025-05-25 08:00:00,14.836466491194583,257.15804466326927,1.4171439130978258,2025-05-25
NP15,2025-05-25 09:00:00,16.81844779128562,457.8056962553256,1.6965376528065417,2025-05-25
NP15,2025-05-25 10:00:00,18.665467732956813,646.3196645870898,2.1107472852841567,2025-05-25
NP15,2025-05-25 11:00:00,20.37073934425507,804.5103546076433,2.716182617118972,2025-05-25
NP15,2025-05-25 12:00:00,21.895885774276508,918.17443987544,3.4004268372902207,2025-05-25
NP15,2025-05-25 13:00:00,23.08217759510012,979.835910166533,4.0561216168259815,2025-05-25
NP15,2025-05-25 14:00:00,23.920653699769616,983.1632655941032,4.587592811512431,2025-05-25
NP15,2025-05-25 15:00:00,24.32354327219514,925.8229854230564,5.075663235833228,2025-05-25
NP15,2025-05-25 16:00:00,24.16695185759056,808.3842020106523,5.419693388935154,2025-05-25
NP15,2025-05-25 17:00:00,23.730487485457218,629.6325596892938,5.449881255338179,2025-05-25
NP15,2025-05-25 18:00:00,22.519542391821744,437.0630864544824,5.413542048165503,2025-05-25
NP15,2025-05-25 19:00:00,20.73454483298434,238.99153620439995,5.089171900797316,2025-05-25
NP15,2025-05-25 20:00:00,18.34761375722184,75.44209553157083,4.60628773356048,2025-05-25
NP15,2025-05-25 21:00:00,16.42923933090151,2.623757663068051,4.195032480879548,2025-05-25
NP15,2025-05-25 22:00:00,15.19683365879041,0.0,3.746134940855836,2025-05-25
NP15,2025-05-25 23:00:00,14.22446590045348,0.0,3.464039637949342,2025-05-25
NP15,2025-05-26 00:00:00,13.428719299841362,0.0,3.0976597652014526,2025-05-26
NP15,2025-05-26 01:00:00,12.736753027105465,0.0,2.7877821250098807,2025-05-26
NP15,2025-05-26 02:00:00,12.169450342963444,0.0,2.747250351950613,2025-05-26
NP15,2025-05-26 03:00:00,11.515345206829464,0.0,2.600602382976936,2025-05-26
NP15,2025-05-26 04:00:00,10.88808277372408,0.0,2.2311042853332665,2025-05-26
NP15,2025-05-26 05:00:00,10.329384285258357,0.0,1.8205035644474203,2025-05-26
